enterpriseId,Category,Topic Name,Lesson Number,Questions,quizId,Quiz Name,Code,ExpiryDate,Level,Target Audience,QuizTimeLimit,question,options,question_type,answer
289,English Grammer,Vocabulary (Cloze Passages),L1,30 Questions,1,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""In the following passage some words have been deleted. Fill in the blanks with the help of the alternatives given. Select the most appropriate option for each blank. Central Park Tower has just become the tallest residential building in the world. The views (1) ______ this building is amazing. The (2) _____of apartments in this skyscraper are (3) ______ as the sky. The cheapest apartment (4) ______ at $ 6.7 million, and the most (5) ______ ﬁve -bedroom apartment costs $63 million. Select the most appropriate option to ﬁll in blank No.1."",""url"":""""}","[{""type"":""TEXT"",""option"":""above""},{""type"":""TEXT"",""option"":""up""},{""type"":""TEXT"",""option"":""from""},{""type"":""TEXT"",""option"":""on""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""from"",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,Maths Based,,29-12-2023,INTERMEDIATE,All Users,02:00:00,"{""explanation"":""Let the tens and units digit be x and y respectively. Then, x + y = 8 and x/y = 1 /3 I gives, 4y = 24y = 6 So, x + 6 = 8 x = 2, xy = 12 and ?? = 3 1 II gives,?2 = 36 x = 6 So, 3y = 6 y = 2 Therefore, Either I or II alone sufficient."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered (I) and (II) given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the number? I) The sum of the two digits is 8. The ratio of the two digits is 1 : 3. (II) The product of the two digits of a number is 12. The quotient of two digits is 3:1."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If either statement I or statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""Let the tens and unit digits be x and y respectively. Then, I. x – y = 9 II. x + y = x – y From I and II, we get x – y = 9 and x + y = 9 On solving, we get x = 9 and y = 0 So, the required number is 90. Thus, both I and II are needed to get the answer."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the two-digit number? I. The difference between the two digits is 9. II. 150 students participated in dancing."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement (I) is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement (II) is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""I. A two digit number, greater than 9 and multiple of 51 should be 51 itself. Because, 2 × 51 = 102 (3 digit number). Therefore, I alone have sufficient answers. II. A two digit number, greater than 9 and sum of the digit is 6."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the two-digit number whose first digit is a and the second digit is b ? The number is greater than 9. I. The number is multiple of 51. II. The sum of the digits a and b is 6."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement I is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From A and B. We get the numbers as 709, 719, 729, 739 …. 789, 799. of these, 779 is exactly divisible by 19."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is a three-digit number? I. The three-digit number is an exact multiple of 19. II. The first and the third digit are 7 and 9 respectively."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. How many marks did Shyam scored in Hindi? I. He scored 15 marks more in History than Geography. II. He scored 20 marks more in Hindi than Geography."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If neither statement I nor statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""I Greater no. = x, smaller = y x/y = 12/15 or x – 12y/5 —– (i) II x – y = 28, x = 28 + y —— (ii) From (i) and (ii) x can’t be obtained."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What will be the sum of two numbers? I. Ratio between the greater number and smaller number is 12. II. The difference between them is 28."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.How much profit an organisation earned in 1995? I. The organisation earned 30% more profit than in 1993. II. The organisation earned 40% more profit than in 1994."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If neither statement I nor statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From both statements, number of students who participate in elocution= 150× (100 / 250) =60"",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.How much profit an organisation earned in 1995? I. How many students did participate in elocution? (I) The students who participated in dancing were 150% more than those who participated in elocution.(II)150 students participated in dancing."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I. cost of painting is Rs. 5 per m From II.The breadth of rectangular park = x. Then length = 2x. We can’t find the actual cost of painting the boundary of the rectangular park as length and breadth can’t be found from (I) and (II)."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.How much profit an organisation earned in 1995? I. What is the cost of painting the boundary of a rectangular park? (I) The cost of painting is Rs. 5 per m. (II) The length is twice its breadth."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If neither statement I nor statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""To know profit percentage, SP and CP are required. SP can be known through (I), and (II) gives CP. It can be 15, 24, 33, 42, 51. So we cannot determine the required answer from statement II alone. Thus, I alone give the answer while II alone not sufficient."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.How much profit an organisation earned in 1995? I. 10. What is the gained profit percentage? (I). 5% discount is given on marked price; if no discount were given profit would be 20%.(II). CP of the article is Rs. 5000."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I. T = 5 years, SI = Rs. 2000, P = Rs. 5000 (from statement) :. Rate = (2000 ×100) /(5000 × 5) = 8% :. CI = 5000 [[1+ (8/100)]2 -1] = Rs. 832."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the CI on a sum of Rs. 5000 in 2 years? (I). The SI on the same sum at the same rate of interest for 5 years is Rs. 2000. (II). The CI and the SI for one year are the same."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement I is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I. Let the present age of father be x years and that of son be y years. Then, x – y = 36 ….. (i) From II.y = x/7 Or, x = 7y ……(ii) From (i) and (ii), we get 7y – y =36 or 6y = 36 y= 6, years Hence, father’s age = 7 × 6 = 42, years."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the present age of the father? (I). The difference between father’s age and son’s age is 36 years. (II). Son’s age is 1/7 of father’s present age."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I. Time = 20 seconds From II. Speed of the train = 72 kmph = 72 × (5/18) = 20m/s From I and II. Length of the train = (20 × 20) = 400m."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the length of a train?  (I).It crosses a tree in 20 seconds. (II).The speed of the train is 72 kmph."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From both statements 5x – 4x = 5à x = 5 Ramesh’s age = 5×5 = 25 years"",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is Ramesh’s present age ? (I). Ramesh is 5 years older than Suresh. (II). The ratio between the ages of Suresh and Ramesh is 4:5 respectively."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From both statements Circumference of wheel = π× diameter a(22 /7)× 140 = 440 cm. Number of revolutions = (880× 100) / 440 = 200."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What will be the number of revolutions of a wheel of a train? (I). The diameter of the wheel is 140 cm (II). The train covers a distance of 880 metre."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From statement II Speed of train = [length of (platform + train)] / time taken in crossing, a(750 + 350) / 55 = 1100 / 55 = 20 m/ sec."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the speed of the train? (I). The train crosses a single post in 24 seconds. (I). The train is 350 metre long and it crosses a 750 metre long platform in 55 seconds."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From both statements, Speed of second person = x kmph (320 / x)–(240 / 6) = 3a(320 / x) = 40 + 3, 320 / x = 43, ax = (320 / 43) = 7.4 kmph."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. Which person has the greater speed? (I). First person covers a distance of 240 km and his speed i9s 6 kmph. (II). Second person covers 80 km more than the first person and takes 3 hours more than that of the first person."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I= Radius of the semicircle = (Side of square / 2) From II. Side of the square = √169 = 13 cm Now, from I and II together, perimeter of the semicircle = πr = [(22/7) × (13/2)] = (286/14) = 20.42 cm."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the perimeter of a semicircle? (I). The radius of the semi-circle is equal to half the side of a square. (II). The area of the square is 169 sq cm."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
