enterpriseId,Category,Topic Name,Lesson Number,Questions,quizId,Quiz Name,Code,ExpiryDate,Level,Target Audience,QuizTimeLimit,question,options,question_type,answer
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""The average of 45, 56, 27, 39, 48, 71 , x, y is 40 →(45+56+27+39+48+71+x+y)/8 = 40 →286 + x + y = 320 →x + y = 34. The average of x and y = (1/2)[x + y] = (1/2) x 34 = 17"",""explanationImage"":"""",""question"":""The average of 45, 56, 27, 39, 48, 71 , x and y is 40.  What is the average of x and y?"",""url"":""""}","[{""type"":""TEXT"",""option"":""15""},{""type"":""TEXT"",""option"":""16""},{""type"":""TEXT"",""option"":""17""},{""type"":""TEXT"",""option"":""18""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""17"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the weight of new player = y →11(64) -58 + y = 11(64 + 1) →11(64) – 58 +y = 11(64) + 11 →y = 58 +11 = 69."",""explanationImage"":"""",""question"":""The average weight of a cricket team of 11 players is 64 kgs. One of the players whose weight is 58 kgs replaced by a new player their average weight increases by 1 kg.  What is the weight of the new player?"",""url"":""""}","[{""type"":""TEXT"",""option"":""47""},{""type"":""TEXT"",""option"":""75""},{""type"":""TEXT"",""option"":""61""},{""type"":""TEXT"",""option"":""69""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""69"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the average expenditure of 15 friends = x,Total expenditure = 15x = 14 x 125 + ( x +56) → 14x = 1806,→x = 1808/14 = 129"",""explanationImage"":"""",""question"":""15 friends went to a hotel.  14 of them paid an average of Rs.125 and the 15th person paid Rs.50 more than the average of all the 15 members.  What is the average expenditure of 15 friends?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Rs.127""},{""type"":""TEXT"",""option"":""Rs.128""},{""type"":""TEXT"",""option"":""Rs.132""},{""type"":""TEXT"",""option"":""Rs.129""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Rs.129"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Total marks in 6 subjects = 6  78 = 468,Correct total = 468 56 – 69 + 68 + 75 = 486,New average = 486/6 = 81"",""explanationImage"":"""",""question"":""In an examination Ankur scored an average of 78 marks in 6 subjects. While observing the papers he noticed that in two papers the marks are wrongly marked as 56 and 69 instead of 68 and 75.  What is his correct average?"",""url"":""""}","[{""type"":""TEXT"",""option"":""79""},{""type"":""TEXT"",""option"":""81""},{""type"":""TEXT"",""option"":""80""},{""type"":""TEXT"",""option"":""79""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""81"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the marks in the 6th subject = x,→5  58 + x = 6  62,→x = 372 – 290 = 82"",""explanationImage"":"""",""question"":""A student scored average marks of 58 in 5 subjects out of 6 subjects.  How many marks should he score in the 6th subject for an average of 62 marks?"",""url"":""""}","[{""type"":""TEXT"",""option"":""78""},{""type"":""TEXT"",""option"":""79""},{""type"":""TEXT"",""option"":""80""},{""type"":""TEXT"",""option"":""81""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""None of the above"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the numbers are 6x, 3x and 2x,Average = 66 or the sum = 3  66 = 198,6x +3x +2x = 198 or 11x = 198 or x = 18,The first number = 6x = 6  18 = 108"",""explanationImage"":"""",""question"":""There are three numbers. The first number is twice the second and thrice the third.  If the average of three numbers is 66 then what is the first number?"",""url"":""""}","[{""type"":""TEXT"",""option"":""108""},{""type"":""TEXT"",""option"":""54""},{""type"":""TEXT"",""option"":""36""},{""type"":""TEXT"",""option"":""144""},{""type"":""TEXT"",""option"":""None of the above.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""108"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""If each value is increased by 5, the average also increased by 5 i.e., 25 + 5 = 30,If each number is doubled the average is also doubled i.e., 2  30 = 60"",""explanationImage"":"""",""question"":""The average of a group values is 25.  If each value is increased by 5 and then doubled, then what is the average of new set of values?"",""url"":""""}","[{""type"":""TEXT"",""option"":""30""},{""type"":""TEXT"",""option"":""54""},{""type"":""TEXT"",""option"":""60""},{""type"":""TEXT"",""option"":""62""},{""type"":""TEXT"",""option"":""Cannot be determined""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""60"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Given that F + M = 2  23 = 46,When the child reached her mother’s age means child’s age is increased by her mother’s age M. Mother’s age becomes doubled, and father’s age increased by M i.e., F + M = 46"",""explanationImage"":"""",""question"":""The average age of a wife and husband is 23 years when a child was born. What is the age of father when the child reached the age of her mother when she gave birth to this child?"",""url"":""""}","[{""type"":""TEXT"",""option"":""46""},{""type"":""TEXT"",""option"":""40""},{""type"":""TEXT"",""option"":""54""},{""type"":""TEXT"",""option"":""48""},{""type"":""TEXT"",""option"":""Cannot be determined.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""46"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the number of boys = b, girls = g,b(18) + g(16.5) = (b+g)17,18b +16.5g = 17b + 17g,b = 0.5g or b : g = 1 : 2,Percentage of boys = (1/3) 100 = 33(1/3)%"",""explanationImage"":"""",""question"":""In a class the average age of boys is 18 years and the girls is 16.5 years.  If the average age of the class is 17 years.  The number of boys are what percentage of the students in the class?"",""url"":""""}","[{""type"":""TEXT"",""option"":""25%""},{""type"":""TEXT"",""option"":""33(1/3)%""},{""type"":""TEXT"",""option"":""40%""},{""type"":""TEXT"",""option"":""50%""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""33(1/3)%"",""type"":""TEXT""}]}"
289,Arithmetic,Average,L1,20 Questions,1,,,,,,,"{""explanation"":""Let the initial expenditure = Rs.x,20(x) = 16( x +10) →4x = 160 or x = 40,The expenditure of picnic = 20 40 =Rs.800"",""explanationImage"":"""",""question"":""A class of 20 students decided to go a picnic.  They decided to contribute equal amount of money.  But in the last moment 4 of them absent as a result  each student spend Rs.10 more than the expected value.  What is the expenditure of picnic?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Rs.600""},{""type"":""TEXT"",""option"":""Rs.640""},{""type"":""TEXT"",""option"":""RS.720""},{""type"":""TEXT"",""option"":""Rs.800""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Rs.800"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,Equations Quiz,,15-07-2023,BASIC,All Users,00:05:00,"{""explanation"":""Let the smallest number = x, the other numbers are x+1 and x+2=13"",""explanationImage"":"""",""question"":""The sum of three consecutive numbers is 42.  What is the smallest number?"",""url"":""""}","[{""type"":""TEXT"",""option"":""12""},{""type"":""TEXT"",""option"":""13""},{""type"":""TEXT"",""option"":""14""},{""type"":""TEXT"",""option"":""15""},{""type"":""TEXT"",""option"":""None of the above.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""13"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the greatest number = x, the other numbers are x-2, x-4 and x-6 →x + x-2 + x-4 +x – 6 = 108 →4x = 108 + 12,x = 30"",""explanationImage"":"""",""question"":""The sum of four consecutive even numbers is 108. What is the greatest of those numbers?"",""url"":""""}","[{""type"":""TEXT"",""option"":""26""},{""type"":""TEXT"",""option"":""28""},{""type"":""TEXT"",""option"":""30""},{""type"":""TEXT"",""option"":""32""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""30"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the number = x. Given that (x/2) –(3/8)x = 50→(x/8) = 50 or x = 400"",""explanationImage"":"""",""question"":""3/8th of a number is 50 less than half of that number.  What is the number?"",""url"":""""}","[{""type"":""TEXT"",""option"":""320""},{""type"":""TEXT"",""option"":""360""},{""type"":""TEXT"",""option"":""380""},{""type"":""TEXT"",""option"":""400""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""400"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the numerator= x, then denominator = 3x+ 10. The fraction = x/(3x+10).If 5 is added to both numerator and denominator then the fraction = (x+5)/(3x+10+5) = 1/3"",""explanationImage"":"""",""question"":""The denominator of a fraction is 10 more than thrice the numerator.  If 5 is added to both the numerator and denominator what is the fraction?"",""url"":""""}","[{""type"":""TEXT"",""option"":""1/2""},{""type"":""TEXT"",""option"":""1/3""},{""type"":""TEXT"",""option"":""2/3""},{""type"":""TEXT"",""option"":""1/5""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""1/3"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the side of equilateral triangle = p then perimeter = 3p. If the side increased by ‘x’ then new side = a + x, new perimeter = 3(a + x). 3(a + x) = 3a + 36.3a +3x = 3a +36→x = 12cms"",""explanationImage"":"""",""question"":""If the side of an equilateral triangle increased by ‘x’ cm then its perimeter increased by 36 cms.  What is the value of ‘x’?"",""url"":""""}","[{""type"":""TEXT"",""option"":""10cms""},{""type"":""TEXT"",""option"":""11cms""},{""type"":""TEXT"",""option"":""12cms""},{""type"":""TEXT"",""option"":""14cms""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""12cms"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the income of person = x. Expenditure for food = x/4, house rent = x/8, other expense = x/3. Remaining = x – (x/4 + x/8 + x/3) = 6000. x – 17x/24 = 7000. 7x/24 = 7000→ x = 24000"",""explanationImage"":"""",""question"":""A person spends one fourth of the income on food, 1/8th as house rent, 1/3rd for other expenses.  If he saves Rs.7000 what is his income?"",""url"":""""}","[{""type"":""TEXT"",""option"":""RS.15000""},{""type"":""TEXT"",""option"":""RS.18000""},{""type"":""TEXT"",""option"":""RS.24000""},{""type"":""TEXT"",""option"":""RS.28000""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Rs.24000"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the sum invested = x, interest = x/4. Amount = principal + interest. 55000 = x + x/4 →5x/4 = 55000 →x =44000"",""explanationImage"":"""",""question"":""The simple interest on a sum is 1/4th of the sum invested.  If the amount after 4 years is Rs.55000, what is the sum invested?"",""url"":""""}","[{""type"":""TEXT"",""option"":""RS.36000""},{""type"":""TEXT"",""option"":""RS.40000""},{""type"":""TEXT"",""option"":""RS.44000""},{""type"":""TEXT"",""option"":""RS.48000""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Rs.44000"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the volume of tank = x. Given that 7x/24 + 3000 = x/2 →x/2 – 7x/24 = 3000. 5x/24 = 3000 →x = 14400 liters"",""explanationImage"":"""",""question"":""A water tank was 7/24th of full.  If 3000 liters of water pumped into it, it was half full.  How many liters of water can be stored in the tank?"",""url"":""""}","[{""type"":""TEXT"",""option"":""12000 liters""},{""type"":""TEXT"",""option"":""13600 liters""},{""type"":""TEXT"",""option"":""14000 liters""},{""type"":""TEXT"",""option"":""14400 liters""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""14400 litres"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the number = x. Given that x – x/4 = 250 + x/2. x/4 =250 or x = 1000"",""explanationImage"":"""",""question"":""A number exceeds its 25% by 250 more than half of the number.  What is half of that number?"",""url"":""""}","[{""type"":""TEXT"",""option"":""750""},{""type"":""TEXT"",""option"":""1000""},{""type"":""TEXT"",""option"":""1200""},{""type"":""TEXT"",""option"":""1600""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""1000"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the three digit number is ‘xyz’ i.e., 100x + 10y + z, on reversing the digits the new number is ‘yzx’ or 100z + 10y + x. The difference is[(100x + 10y + z) – (100z + 10y + x)] = 99(x- z). The number is divisible by factors of 99"",""explanationImage"":"""",""question"":""The difference of a three digit number and the number formed by reversing the digits is always divisible by-"",""url"":""""}","[{""type"":""TEXT"",""option"":""99""},{""type"":""TEXT"",""option"":""33""},{""type"":""TEXT"",""option"":""11""},{""type"":""TEXT"",""option"":""9""},{""type"":""TEXT"",""option"":""All the above.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""All the above."",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the two digit number is ‘xy’ i.e., 10x + y. By reversing the digits the new number is ‘yx’ or 10y + x. The difference is 27 →10x + y – (10y + x) = 27. x – y = 3 and x + y = 9 →x = 3andy = 6. The tens digits = 3"",""explanationImage"":"""",""question"":""If the two digits of a two digit number is reversed the number formed is 27 more than the original number.  What is the tens place of the number?"",""url"":""""}","[{""type"":""TEXT"",""option"":""2""},{""type"":""TEXT"",""option"":""3""},{""type"":""TEXT"",""option"":""4""},{""type"":""TEXT"",""option"":""5""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""3"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the ages of father and son is 5x and x. 10 years from now their ages will be 5x +10 and x+ 10. The ratio between their ages = (5x + 10) : (x + 10) = 5 : 2. →x = 6. Father’s age = 5  6 = 30 years."",""explanationImage"":"""",""question"":""The ratio between the ages of a father and son is 5 : 1. In 10 years the ratio between their ages becomes 5 : 2.  What is present age of father?"",""url"":""""}","[{""type"":""TEXT"",""option"":""25""},{""type"":""TEXT"",""option"":""30""},{""type"":""TEXT"",""option"":""35""},{""type"":""TEXT"",""option"":""40""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""30"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the breadth of the rectangle = x, length = x+20, Perimeter  = 2( x+20 +x)= 240 or 2x + 20 = 120 or x = 50. Breadth = 50 cms, length = 70 cms →area = 70  50 = 3500 sq. cms."",""explanationImage"":"""",""question"":""The length of a rectangle is 20 cm more than its breadth.  What is its area if the perimeter of the rectangle is 240 cm?"",""url"":""""}","[{""type"":""TEXT"",""option"":""1800 sq.cm""},{""type"":""TEXT"",""option"":""2800 sq.cm""},{""type"":""TEXT"",""option"":""3500 sq.cm""},{""type"":""TEXT"",""option"":""4200 sq.cm""},{""type"":""TEXT"",""option"":""none of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""3500 sq.cm"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the fraction = x/y. If the numerator of a fraction is increased by 1 and the denominator is decreased by1 the fraction becomes 1/3 →x+1y-1  = 13. 3x  + 3 = y – 1 → y = 3x + 4...(i). If the numerator is increased by 3 and denominator increased by 1 it becomes ½. →x+3y-1  = 12→2x + 6 = y – 1 →y = 2x + 7...(ii), Solving (i) and (ii) x = 3, y = 13"",""explanationImage"":"""",""question"":""If the numerator of a fraction is increased by 1 and the denominator is decreased by1 the fraction becomes 1/3. If the numerator is increased by 3 and denominator increased by 1 it becomes ½.  What is the fraction?"",""url"":""""}","[{""type"":""TEXT"",""option"":""1/7""},{""type"":""TEXT"",""option"":""3/7""},{""type"":""TEXT"",""option"":""3/13""},{""type"":""TEXT"",""option"":""5/17""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""3/13"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the fraction = x/y. →(x+2)/(y+2)= 5/7 → 7x + 14 = 5y + 10 →7x = 5y – 4………(i). →x-3y-3= 5/7 →7x – 21 = 5y – 15 →7x  = 5y + 6………(ii). For these two equations (a1/a2) = (b1/b2)  ≠(c1/c2) there is no solution."",""explanationImage"":"""",""question"":""If both numerator and denominator of a fraction are increased by 2 the fraction becomes 5/7.What is the fraction?"",""url"":""""}","[{""type"":""TEXT"",""option"":""5/11""},{""type"":""TEXT"",""option"":""7/13""},{""type"":""TEXT"",""option"":""11/27""},{""type"":""TEXT"",""option"":""3/17""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""None of the above"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the cost of table = T, cost of chair = C. →7 T + 9 C = 4500…………..(i). 9 T  +  7 C = 5000 …………….(ii). → - 2 T + 2 C = -500 or C – T = 250"",""explanationImage"":"""",""question"":""The combined cost of 7 tables and 9 chairs is Rs.4500.  The combined cost of 9 tables and 7 chairs is Rs.5000.  The cost of a chair is how much more than the cost of a table?"",""url"":""""}","[{""type"":""TEXT"",""option"":""RS.500""},{""type"":""TEXT"",""option"":""RS.400""},{""type"":""TEXT"",""option"":""RS250""},{""type"":""TEXT"",""option"":""RS.150""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""RS.500"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the cost of table = x, chair = y and sofa = z. →x + 2y + 5z = 12000 ……..(i). 3x +6y + 11z = 30000 ………(ii). (i)x3 → 3x + 6y + 15z = 36000. → 3x + 6y + 11z = 30000. →4z = 6000orz = 1500"",""explanationImage"":"""",""question"":""The cost of 1 table, 2 chairs and 5 sofa sets is Rs.12000.  The cost of 3 tables, 6 chairs and 11 sofas is Rs.30000.  What is the cost of each sofa?"",""url"":""""}","[{""type"":""TEXT"",""option"":""RS.1000""},{""type"":""TEXT"",""option"":""RS.1250""},{""type"":""TEXT"",""option"":""RS.1500""},{""type"":""TEXT"",""option"":""RS.2000""},{""type"":""TEXT"",""option"":""None of the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""RS.1500"",""type"":""TEXT""}]}"
289,Data Sufficiency,Equations,L2,20 Questions,2,,,,,,,"{""explanation"":""Let the fixed amount = x , and the unit charge = y →1400 = x + 250y →1520 = x + 280y →30y = 120ory = 4"",""explanationImage"":"""",""question"":""The electricity bill consists of a fixed amount and variable amount depends upon the units consumed.  If 250 units are consumed the bill is Rs.1400.  In the next month 280 units consumed and the bill is Rs.1520.  What is the charge per unit?"",""url"":""""}","[{""type"":""TEXT"",""option"":""RS.3""},{""type"":""TEXT"",""option"":""RS.3.50""},{""type"":""TEXT"",""option"":""RS.4""},{""type"":""TEXT"",""option"":""RS.4.50""},{""type"":""TEXT"",""option"":""None of the above.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""RS.4"",""type"":""TEXT""}]}"
